playerID,weight,height,startingAge,timePlayed,endingAge,awards,battingAverage,errorsPerYear,outsPerYear,yearsplayed,assistsPerYear,AVGAtBats,AVGHits
loftudi01,155.0,72.0,23.08,1.42,24.5,0,0.25,0.667,44.333,3.0,1.667,70.67,70.67
loganjo01,175.0,71.0,25.08,12.42,37.5,0,0.268,16.062,164.438,16.0,277.938,327.75,327.75
loganno01,180.0,74.0,24.67,3.17,27.83,0,0.268,2.75,176.5,4.0,2.0,217.5,217.5
lohmape01,180.0,70.0,26.58,0.17,26.75,0,0.193,3.6,25.0,5.0,7.0,21.8,21.8
lohrho01,165.0,72.0,22.0,2.17,24.17,0,0.0,1.0,13.5,2.0,0.5,27.0,27.0
lohrkja01,180.0,72.0,23.17,6.17,29.33,0,0.242,3.562,22.438,16.0,35.312,57.12,57.12
loisal01,175.0,69.0,22.33,1.0,23.33,0,0.0,0.0,4.0,1.0,0.0,4.0,4.0
lolicro01,185.0,73.0,24.83,2.17,27.0,0,0.211,1.333,26.0,3.0,1.0,76.0,76.0
lollash01,185.0,73.0,21.67,17.42,39.08,4,0.264,2.864,329.227,22.0,32.045,243.23,243.23
lolliry01,190.0,73.0,28.58,0.08,28.67,0,0.0,0.0,4.0,1.0,0.0,12.0,12.0
lomando01,185.0,71.0,26.33,0.67,27.0,0,0.246,1.0,47.5,2.0,4.0,71.0,71.0
lombaer01,230.0,75.0,23.0,16.42,39.42,4,0.306,8.412,334.941,17.0,49.706,344.41,344.41
lombage01,208.0,72.0,23.0,8.08,31.08,0,0.22,0.833,36.667,6.0,0.833,58.33,58.33
lombaph01,200.0,74.0,23.17,3.5,26.67,0,0.0,1.0,24.4,5.0,1.8,18.4,18.4
lombast01,175.0,72.0,25.25,4.75,30.0,0,0.233,3.875,92.125,8.0,138.5,157.88,157.88
lombast02,195.0,72.0,23.0,5.67,28.67,0,0.266,0.75,26.25,12.0,30.75,64.83,64.83
lonerwa01,156.0,67.0,25.92,0.08,26.0,0,0.0,1.0,6.333,3.0,5.667,8.67,8.67
loneyja01,235.0,75.0,21.92,10.5,32.42,0,0.284,5.357,757.643,14.0,54.857,358.79,358.79
longda01,155.0,67.0,23.0,0.17,23.17,0,0.0,2.0,26.0,1.0,5.0,77.0,77.0
longda02,205.0,76.0,25.17,12.25,37.42,0,0.267,5.5,435.0,16.0,34.438,188.75,188.75
longhe01,160.0,68.0,23.0,15.25,38.25,0,0.277,36.533,148.333,30.0,211.167,255.93,255.93
longje01,200.0,73.0,21.75,1.17,22.92,0,0.0,0.75,17.25,4.0,1.0,20.75,20.75
longji01,160.0,70.0,28.75,2.0,30.75,0,0.215,8.0,59.5,2.0,5.0,125.5,125.5
longmto01,197.0,73.0,25.08,1.92,27.0,0,0.285,1.0,27.333,3.0,1.667,85.33,85.33
longoev01,213.0,73.0,22.5,12.42,34.92,5,0.267,11.154,88.615,13.0,222.0,491.0,491.0
longry01,215.0,74.0,24.42,0.0,24.42,0,0.0,0.0,8.0,1.0,0.0,9.0,9.0
longsh01,184.0,68.0,23.75,1.33,25.08,0,0.263,1.0,21.333,3.0,22.667,50.67,50.67
longte01,190.0,73.0,23.17,7.17,30.33,0,0.269,5.0,235.143,7.0,4.286,437.86,437.86
longto01,165.0,70.0,21.25,6.0,27.25,0,0.269,11.75,141.25,4.0,10.25,372.0,372.0
lonnejo01,180.0,70.0,29.17,3.42,32.58,0,0.166,1.25,144.5,4.0,7.25,81.25,81.25
lookbr01,183.0,71.0,24.83,0.42,25.25,0,0.246,1.0,202.0,1.0,20.0,118.0,118.0
lopatst01,210.0,74.0,23.0,11.75,34.75,0,0.255,3.471,227.059,17.0,15.412,152.71,152.71
lopesda01,170.0,69.0,27.33,15.08,42.42,3,0.263,5.057,101.657,35.0,112.314,181.54,181.54
lopesti01,180.0,71.0,25.08,1.17,26.25,0,0.27,1.0,25.0,2.0,1.5,55.5,55.5
lopezal01,165.0,71.0,20.08,19.0,39.08,3,0.262,4.92,266.16,25.0,45.04,236.16,236.16
lopezar01,170.0,69.0,27.92,0.42,28.33,0,0.0,1.0,23.0,1.0,0.0,49.0,49.0
lopezca01,190.0,72.0,28.0,2.08,30.08,0,0.265,2.333,105.0,3.0,6.0,163.33,163.33
lopezhe01,182.0,71.0,25.83,11.33,37.17,0,0.269,5.667,67.467,30.0,49.267,154.8,154.8
lopezja01,185.0,75.0,21.83,14.0,35.83,3,0.287,4.294,528.882,17.0,37.118,312.88,312.88
lopezjo01,205.0,72.0,20.67,8.25,28.92,0,0.262,4.217,76.348,23.0,107.087,167.0,167.0
lopezlu01,190.0,73.0,26.0,1.08,27.08,0,0.0,0.4,22.6,5.0,1.8,16.4,16.4
lopezlu02,175.0,71.0,23.0,11.75,34.75,0,0.242,2.091,20.364,33.0,31.576,48.85,48.85
lopezlu03,205.0,72.0,27.5,3.0,30.5,0,0.228,1.667,26.667,3.0,19.667,48.33,48.33
lopezme01,200.0,74.0,24.67,5.92,30.58,0,0.245,1.053,13.211,19.0,17.947,21.89,21.89
lopezmi01,170.0,69.0,30.83,0.08,30.92,0,0.0,0.0,1.0,1.0,4.0,4.0,4.0
lopezni01,175.0,71.0,24.17,1.33,25.5,0,0.24,2.0,76.5,2.0,140.5,189.5,189.5
lopezpe01,190.0,73.0,21.08,2.33,23.42,0,0.0,0.25,6.75,4.0,8.0,13.0,13.0
lopezra02,200.0,69.0,26.92,3.83,30.75,0,0.192,0.5,53.125,8.0,3.375,20.88,20.88
lordca01,170.0,71.0,23.5,0.17,23.67,0,0.0,7.0,12.0,1.0,23.0,47.0,47.0
lordha01,165.0,70.0,25.5,8.0,33.5,4,0.278,15.929,79.286,14.0,113.857,263.64,263.64
loucksc01,178.0,72.0,23.83,4.67,28.5,0,0.0,0.2,12.2,5.0,0.8,16.0,16.0
loudeba01,175.0,71.0,24.08,9.0,33.08,0,0.261,11.071,84.5,14.0,115.5,138.71,138.71
loughda01,175.0,70.0,26.67,3.75,30.42,0,0.254,0.8,89.0,5.0,3.0,149.8,149.8
lovigja01,160.0,69.0,24.33,2.83,27.17,0,0.0,1.25,9.0,4.0,10.5,11.5,11.5
lovitjo01,185.0,72.0,21.25,3.42,24.67,0,0.216,2.25,69.25,8.0,4.75,95.38,95.38
lovulto01,185.0,73.0,23.17,11.08,34.25,0,0.224,0.857,26.714,21.0,20.143,35.1,35.1
lowebr01,185.0,70.0,24.08,2.08,26.17,0,0.259,0.8,42.6,5.0,44.2,85.0,85.0
lowelmi01,195.0,76.0,24.58,12.08,36.67,3,0.279,6.933,97.867,15.0,181.667,387.53,387.53
lowena01,220.0,76.0,23.75,1.42,25.17,0,0.263,0.5,79.5,2.0,2.5,76.0,76.0
lowenjo01,175.0,72.0,23.67,14.67,38.33,0,0.253,1.162,48.73,37.0,10.162,93.95,93.95
lowerte01,180.0,75.0,26.92,3.08,30.0,0,0.282,1.25,32.0,4.0,1.5,62.0,62.0
lowfl01,175.0,70.0,22.5,0.0,22.5,0,0.0,0.0,2.0,1.0,1.0,4.0,4.0
lowrepe01,170.0,68.0,24.67,13.33,38.0,0,0.273,2.229,66.657,35.0,13.629,123.34,123.34
lowrije01,180.0,72.0,24.0,11.42,35.42,0,0.262,3.077,49.077,26.0,96.692,153.23,153.23
lowrydw01,210.0,75.0,26.5,4.0,30.5,0,0.282,0.286,55.571,7.0,4.0,31.43,31.43
lozadwi01,166.0,72.0,25.17,0.17,25.33,0,0.271,2.333,8.667,3.0,20.333,35.67,35.67
lubrast01,170.0,72.0,26.33,2.0,28.33,0,0.209,1.75,23.25,4.0,41.5,44.25,44.25
lubyha01,185.0,70.0,23.25,8.0,31.25,0,0.247,6.25,48.75,4.0,68.0,90.25,90.25
lucadjo01,160.0,71.0,19.58,8.75,28.33,0,0.264,3.6,34.0,10.0,38.4,68.6,68.6
lucased01,210.0,75.0,31.0,1.33,32.33,0,0.255,1.1,30.9,10.0,28.0,53.0,53.0
lucasfr01,165.0,70.0,32.5,0.17,32.67,0,0.0,1.0,17.0,1.0,0.0,34.0,34.0
lucefr01,180.0,71.0,26.75,0.08,26.83,0,0.0,0.0,4.0,1.0,0.0,12.0,12.0
lucrojo01,200.0,72.0,23.92,10.17,34.08,0,0.274,3.35,413.4,20.0,29.75,206.05,206.05
lucydo01,205.0,74.0,25.08,4.0,29.08,0,0.0,0.0,31.0,3.0,0.667,13.33,13.33
luderfr01,185.0,71.0,24.0,10.75,34.75,0,0.277,15.462,1009.692,13.0,64.846,373.15,373.15
ludwibi01,185.0,73.0,25.92,0.5,26.42,0,0.182,16.0,227.0,1.0,87.0,187.0,187.0
ludwiry01,215.0,74.0,23.92,12.25,36.17,1,0.26,0.8,112.133,15.0,2.6,236.6,236.6
lugoda01,190.0,72.0,23.67,2.0,25.67,0,0.237,4.0,51.5,2.0,90.0,183.5,183.5
lugoju01,175.0,73.0,24.42,11.33,35.75,0,0.269,6.133,68.0,30.0,109.467,158.6,158.6
lukema01,220.0,77.0,25.17,3.42,28.58,0,0.243,0.167,31.5,6.0,3.833,44.5,44.5
lukoned01,168.0,70.0,21.0,6.08,27.08,0,0.236,1.0,86.5,4.0,2.75,151.5,151.5
lumleha01,183.0,70.0,23.58,6.08,29.67,0,0.274,9.429,150.286,7.0,13.857,379.0,379.0
lummi01,180.0,72.0,21.92,14.0,35.92,0,0.247,1.5,143.115,26.0,6.885,136.69,136.69
lumpeje01,185.0,74.0,22.83,11.5,34.33,0,0.268,5.391,118.043,23.0,144.739,213.57,213.57
lunahe01,190.0,73.0,24.17,8.33,32.5,0,0.262,0.96,17.08,25.0,16.44,31.76,31.76
lunarfe01,195.0,73.0,23.0,1.92,24.92,0,0.224,1.25,109.25,4.0,11.5,59.25,59.25
lunddo01,200.0,72.0,22.17,9.0,31.17,0,0.242,1.333,73.5,6.0,3.167,124.67,124.67
lundgo01,170.0,71.0,26.5,2.0,28.5,0,0.0,1.75,4.0,4.0,10.25,11.5,11.5
lundsto01,195.0,76.0,24.33,2.08,26.42,0,0.0,0.333,42.0,3.0,2.667,20.0,20.0
lunsftr01,195.0,73.0,23.33,0.75,24.08,0,0.0,0.5,2.0,2.0,0.0,1.5,1.5
lunteha01,165.0,71.0,26.67,1.33,28.0,0,0.196,3.0,22.667,3.0,43.333,49.33,49.33
lupieto01,185.0,70.0,23.42,8.08,31.5,0,0.268,7.5,938.833,6.0,66.5,393.0,393.0
luploal01,175.0,70.0,22.5,6.0,28.5,0,0.235,1.75,72.875,8.0,2.75,155.38,155.38
luplojo01,195.0,73.0,23.83,3.17,27.0,0,0.241,0.667,69.333,3.0,3.333,131.67,131.67
lusadsc01,165.0,70.0,23.0,3.67,26.67,0,0.246,1.2,29.6,5.0,0.2,52.0,52.0
lushbi01,165.0,68.0,21.83,9.08,30.92,0,0.251,5.75,79.833,12.0,8.833,142.5,142.5
luskech01,165.0,67.0,25.42,0.0,25.42,0,0.0,3.5,12.5,2.0,0.5,20.5,20.5
lutenlu01,225.0,74.0,29.75,0.17,29.92,0,0.192,7.5,302.5,2.0,21.5,127.5,127.5
luttrly01,180.0,72.0,26.25,1.0,27.25,0,0.192,7.5,46.0,2.0,64.0,83.5,83.5
lutzdo01,230.0,76.0,24.17,1.42,25.58,0,0.211,0.333,24.667,3.0,1.333,36.33,36.33
lutzjo01,195.0,72.0,26.17,0.08,26.25,0,0.0,0.0,76.0,1.0,4.0,36.0,36.0
lutzkru01,175.0,71.0,25.42,4.42,29.83,0,0.249,13.875,88.75,8.0,157.0,234.5,234.5
lutzre01,170.0,70.0,23.42,0.0,23.42,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
lutzza01,220.0,73.0,25.83,1.42,27.25,0,0.0,0.333,3.667,3.0,2.0,10.33,10.33
luuloke01,185.0,72.0,25.42,0.0,25.42,0,0.0,0.5,4.0,2.0,6.0,9.0,9.0
luxga01,190.0,74.0,21.83,1.0,22.83,0,0.0,2.0,27.0,1.0,38.0,75.0,75.0
luzingr01,220.0,73.0,19.83,14.0,33.83,4,0.276,4.385,163.077,13.0,8.077,500.38,500.38
lydenmi01,225.0,75.0,28.5,0.33,28.83,0,0.0,0.0,4.0,1.0,0.0,10.0,10.0
lydysc01,190.0,77.0,24.58,0.42,25.0,0,0.225,3.0,67.0,1.0,2.0,102.0,102.0
lynchda01,174.0,71.0,22.58,0.08,22.67,0,0.0,0.0,0.0,1.0,2.0,7.0,7.0
lynchhe01,143.0,67.0,27.42,0.0,27.42,0,0.0,1.0,5.0,1.0,0.0,14.0,14.0
lynchje01,185.0,73.0,23.75,12.5,36.25,0,0.277,2.312,60.312,16.0,2.875,179.94,179.94
lynchmi01,155.0,70.0,26.58,0.08,26.67,0,0.0,1.0,12.0,1.0,1.0,28.0,28.0
lynchto01,170.0,70.0,24.33,0.83,25.17,0,0.258,3.833,21.167,6.0,5.667,26.5,26.5
lynchwa01,176.0,72.0,25.25,0.0,25.25,0,0.0,0.0,1.0,1.0,1.0,2.0,2.0
lynnby01,165.0,71.0,27.08,4.5,31.58,0,0.237,2.2,56.0,5.0,13.0,42.2,42.2
lynnfr01,185.0,73.0,22.58,16.08,38.67,12,0.283,3.056,253.111,18.0,6.333,384.72,384.72
lynnje01,164.0,70.0,21.42,0.0,21.42,0,0.0,0.0,4.0,1.0,3.0,3.0,3.0
lyonru01,230.0,73.0,30.83,0.08,30.92,0,0.0,1.0,7.0,1.0,3.0,11.0,11.0
lyonsba01,205.0,73.0,25.83,9.5,35.33,0,0.246,2.182,103.091,11.0,7.545,55.45,55.45
lyonsbi01,175.0,73.0,25.25,1.17,26.42,0,0.195,0.333,14.667,6.0,19.667,22.17,22.17
lyonsde01,185.0,70.0,19.5,11.83,31.33,0,0.31,34.267,134.733,15.0,143.0,286.67,286.67
lyonsed01,165.0,69.0,24.33,0.0,24.33,0,0.0,0.0,19.0,1.0,28.0,26.0,26.0
lyonspa01,155.0,67.0,30.33,0.08,30.42,0,0.0,10.0,24.0,1.0,28.0,38.0,38.0
lytleda01,160.0,71.0,28.42,0.0,28.42,0,0.0,3.333,9.333,3.0,7.333,18.33,18.33
lyttlji01,180.0,72.0,23.0,7.42,30.42,0,0.248,0.556,44.556,9.0,2.222,78.89,78.89
maaske01,195.0,75.0,25.42,5.0,30.42,0,0.23,4.4,220.6,5.0,13.6,249.6,249.6
macdoha01,170.0,71.0,30.08,0.08,30.17,0,0.0,0.0,3.0,1.0,0.0,16.0,16.0
macfami01,200.0,73.0,23.25,12.25,35.5,0,0.252,3.5,399.786,14.0,29.143,257.29,257.29
macgaed01,175.0,73.0,27.25,0.0,27.25,0,0.0,2.0,37.0,1.0,2.0,16.0,16.0
machaal01,185.0,72.0,23.42,0.08,23.5,0,0.0,0.0,1.333,3.0,0.333,1.67,1.67
machaan01,189.0,72.0,22.67,1.83,24.5,0,0.0,2.5,15.0,2.0,21.0,28.0,28.0
machadi01,190.0,73.0,23.25,3.08,26.33,0,0.227,1.571,34.286,7.0,48.143,65.43,65.43
machake01,215.0,74.0,24.0,7.0,31.0,0,0.258,0.812,14.875,16.0,8.938,23.75,23.75
machama01,218.0,75.0,20.08,8.08,28.17,2,0.279,7.846,73.769,13.0,175.846,331.31,331.31
machami01,180.0,71.0,25.17,1.08,26.25,0,0.0,1.667,1.333,3.0,4.333,4.33,4.33
macharo01,205.0,73.0,23.08,8.17,31.25,0,0.23,1.083,104.083,12.0,10.833,53.0,53.0
macheda01,180.0,71.0,27.08,1.08,28.17,0,0.0,0.6,4.8,5.0,6.4,9.6,9.6
maciadr01,175.0,75.0,24.5,2.08,26.58,0,0.0,0.5,17.5,2.0,0.0,48.0,48.0
maciajo01,173.0,70.0,27.33,6.42,33.75,0,0.256,1.542,24.458,24.0,25.125,68.58,68.58
mackape01,190.0,74.0,21.92,8.25,30.17,0,0.226,3.185,34.259,27.0,48.259,58.15,58.15
mackco01,150.0,73.0,23.75,9.92,33.67,0,0.244,12.72,132.84,25.0,36.68,107.92,107.92
mackea01,140.0,68.0,20.67,4.0,24.67,0,0.0,0.0,7.333,3.0,1.0,1.33,1.33
mackego01,175.0,71.0,24.08,0.08,24.17,0,0.0,0.0,22.0,1.0,3.0,24.0,24.0
mackife01,195.0,74.0,23.83,5.67,29.5,0,0.261,1.0,69.714,7.0,2.0,95.29,95.29
mackjo01,185.0,71.0,33.25,0.25,33.5,0,0.231,6.0,635.0,1.0,48.0,260.0,260.0
mackoro01,166.0,70.0,24.92,7.08,32.0,0,0.259,1.792,42.625,24.0,18.958,97.0,97.0
mackost01,160.0,70.0,24.92,1.0,25.92,0,0.0,0.0,6.4,5.0,9.4,12.0,12.0
mackqu01,185.0,70.0,28.75,0.0,28.75,0,0.0,0.0,6.0,1.0,0.0,21.0,21.0
mackra01,200.0,72.0,22.08,9.0,31.08,0,0.232,14.4,189.7,10.0,223.7,270.7,270.7
mackre01,182.0,68.0,19.33,5.0,24.33,0,0.254,47.143,212.857,7.0,236.429,294.57,294.57
macksh01,185.0,72.0,23.42,11.17,34.58,0,0.299,3.0,198.667,9.0,4.333,317.22,317.22
maclilo01,185.0,72.0,26.58,0.08,26.67,0,0.0,0.0,3.0,1.0,0.0,13.0,13.0
macphwa01,140.0,68.0,22.75,0.0,22.75,0,0.0,1.0,3.0,1.0,5.0,7.0,7.0
macrima01,215.0,74.0,26.0,0.33,26.33,0,0.0,0.333,2.333,3.0,6.667,11.33,11.33
maddebu01,190.0,70.0,26.75,2.25,29.0,0,0.287,4.5,51.75,4.0,13.0,35.75,35.75
maddecl01,185.0,73.0,25.0,5.0,30.0,0,0.251,0.75,26.5,4.0,1.75,58.75,58.75
maddeto01,160.0,71.0,23.17,3.58,26.75,0,0.0,0.0,3.0,1.0,1.0,15.0,15.0
maddoel01,180.0,71.0,22.33,10.5,32.83,0,0.261,2.16,68.16,25.0,19.24,113.72,113.72
maddoga01,175.0,75.0,22.58,14.0,36.58,9,0.285,4.875,278.062,16.0,5.875,395.69,395.69
maddoje01,200.0,74.0,24.92,0.0,24.92,0,0.0,1.0,3.0,1.0,7.0,14.0,14.0
madisar01,165.0,69.0,24.67,3.92,28.58,0,0.289,3.0,14.833,6.0,18.333,25.33,25.33
madissc01,185.0,71.0,25.83,4.25,30.08,0,0.182,0.5,9.0,8.0,6.125,18.5,18.5
madjeed01,178.0,71.0,23.83,5.42,29.25,0,0.241,3.6,101.6,5.0,14.4,96.2,96.2
madlobi01,180.0,71.0,22.67,14.08,36.75,2,0.305,7.929,60.5,28.0,108.036,235.5,235.5
madrisa01,165.0,69.0,27.25,0.0,27.25,0,0.0,2.0,16.0,1.0,27.0,24.0,24.0
magadda01,190.0,75.0,24.0,15.0,39.0,0,0.288,2.829,123.229,35.0,39.514,118.83,118.83
mageele01,165.0,71.0,22.08,8.17,30.25,0,0.276,5.167,86.567,30.0,43.333,124.7,124.7
mageesh01,179.0,71.0,19.83,15.25,35.08,4,0.291,5.25,160.469,32.0,13.531,232.53,232.53
mageewe01,225.0,72.0,24.0,6.08,30.08,0,0.247,2.0,98.571,7.0,3.0,155.14,155.14
maggeha01,155.0,68.0,24.58,5.08,29.67,0,0.256,3.5,54.5,2.0,2.5,121.0,121.0
maggeha02,190.0,72.0,23.92,0.5,24.42,0,0.0,1.0,12.0,2.0,6.5,44.5,44.5
magnest01,135.0,63.0,23.42,0.17,23.58,0,0.0,1.0,7.5,2.0,16.0,16.5,16.5
magooge01,160.0,70.0,23.25,5.25,28.5,0,0.239,23.3,114.3,10.0,168.8,183.4,183.4
magruch01,200.0,71.0,24.42,4.0,28.42,0,0.22,0.8,52.8,5.0,0.8,108.0,108.0
maguifr01,155.0,71.0,23.33,9.0,32.33,0,0.257,12.875,191.125,8.0,245.0,265.0,265.0
maguija01,165.0,71.0,25.17,1.42,26.58,0,0.246,0.5,14.5,8.0,2.875,23.38,23.38
maharke01,210.0,77.0,25.92,0.0,25.92,0,0.0,0.0,10.0,1.0,0.0,18.0,18.0
mahlbgr01,180.0,70.0,26.08,1.0,27.08,0,0.0,0.0,12.0,2.0,0.5,8.5,8.5
mahonda01,165.0,69.0,28.42,2.92,31.33,0,0.0,1.0,12.333,3.0,3.667,11.0,11.0
mahonji01,175.0,72.0,25.17,5.92,31.08,0,0.229,1.714,18.857,7.0,29.714,30.0,30.0
mahonjo01,245.0,78.0,25.42,0.75,26.17,0,0.0,0.5,27.0,2.0,1.5,14.5,14.5
mahonmi02,200.0,73.0,27.75,5.0,32.75,0,0.18,0.667,65.0,3.0,6.0,33.33,33.33
mahtomi01,220.0,74.0,25.42,4.0,29.42,0,0.242,1.6,105.8,5.0,2.0,172.2,172.2
maierbo01,180.0,68.0,29.58,0.42,30.0,0,0.263,12.5,72.0,2.0,113.0,243.0,243.0
mailhem01,165.0,70.0,27.33,0.17,27.5,0,0.0,0.0,2.0,1.0,0.0,18.0,18.0
maisefr01,170.0,67.0,23.67,5.0,28.67,1,0.242,10.6,87.0,10.0,103.2,211.1,211.1
maisege01,180.0,70.0,21.17,9.33,30.5,0,0.285,2.0,78.75,4.0,4.75,123.75,123.75
majesha01,174.0,69.0,22.42,16.17,38.58,0,0.28,3.64,40.6,25.0,74.56,136.72,136.72
majewva01,220.0,74.0,23.17,0.08,23.25,0,0.0,0.0,11.0,1.0,0.0,13.0,13.0
maksumi01,220.0,71.0,26.33,1.92,28.25,0,0.0,0.0,7.667,6.0,1.833,6.33,6.33
malavjo01,212.0,74.0,25.0,1.25,26.25,0,0.235,0.5,23.0,2.0,0.5,51.0,51.0
malaych01,175.0,71.0,25.83,0.5,26.33,0,0.252,10.667,62.667,3.0,73.333,116.33,116.33
malayjo01,175.0,72.0,27.92,1.58,29.5,0,0.0,0.0,56.0,1.0,7.0,25.0,25.0
maldoca01,185.0,72.0,21.0,14.0,35.0,0,0.254,2.5,96.9,20.0,3.5,205.1,205.1
maldoca03,260.0,74.0,27.67,5.67,33.33,0,0.0,0.25,31.0,4.0,2.0,13.5,13.5
malerji01,230.0,76.0,23.08,1.83,24.92,0,0.226,1.667,239.0,3.0,17.333,103.33,103.33
malinto01,165.0,70.0,27.5,0.25,27.75,0,0.0,4.5,7.5,2.0,14.0,39.5,39.5
malkmbo01,175.0,69.0,25.92,4.92,30.83,0,0.215,1.727,31.818,11.0,43.364,52.0,52.0
malleje01,208.0,77.0,24.0,0.0,24.0,0,0.0,0.0,14.0,1.0,2.0,15.0,15.0
mallobe01,150.0,66.0,27.5,0.0,27.5,0,0.0,0.0,15.0,1.0,1.0,25.0,25.0
malloji01,170.0,73.0,22.0,4.92,26.92,0,0.268,1.0,25.667,3.0,1.0,49.67,49.67
mallole01,160.0,68.0,25.42,4.42,29.83,0,0.283,7.6,76.5,10.0,96.7,130.0,130.0
malloma01,160.0,70.0,26.42,3.75,30.17,0,0.0,0.0,7.0,3.0,8.667,17.67,17.67
mallosh01,175.0,74.0,23.75,0.42,24.17,0,0.214,1.5,48.0,2.0,1.5,63.0,63.0
malmbha01,170.0,73.0,29.75,0.42,30.17,0,0.216,5.0,155.0,1.0,181.0,208.0,208.0
malonbi01,177.0,70.0,22.92,7.42,30.33,0,0.236,8.0,145.636,11.0,18.545,225.09,225.09
maloned01,175.0,70.0,29.08,0.92,30.0,0,0.257,1.0,132.5,2.0,16.0,120.5,120.5
malonfe01,156.0,68.0,26.83,12.83,39.67,0,0.274,15.846,83.923,13.0,16.0,80.92,80.92
malonle01,175.0,71.0,18.17,4.33,22.5,0,0.204,4.875,24.5,8.0,26.0,45.38,45.38
malonpa01,150.0,72.0,24.42,0.17,24.58,0,0.0,5.0,61.0,1.0,2.0,79.0,79.0
malzofr01,180.0,70.0,25.58,11.08,36.67,4,0.274,16.333,109.0,12.0,240.333,452.33,452.33
mancitr01,230.0,76.0,24.5,3.0,27.5,0,0.276,1.833,253.167,6.0,16.5,290.17,290.17
mancufr01,195.0,72.0,25.92,3.42,29.33,0,0.241,9.75,305.0,4.0,34.0,250.5,250.5
mancugu01,185.0,70.0,22.33,17.42,39.75,0,0.265,8.222,311.833,18.0,44.611,250.28,250.28
mandaca01,170.0,70.0,27.83,0.0,27.83,0,0.0,1.0,10.0,1.0,23.0,15.0,15.0
mangaji01,190.0,70.0,22.58,4.33,26.92,0,0.0,0.333,20.333,3.0,2.0,19.67,19.67
mangima01,230.0,76.0,24.75,0.08,24.83,0,0.0,0.0,4.0,1.0,14.0,38.0,38.0
manguan01,178.0,70.0,22.5,6.75,29.25,0,0.245,2.0,60.7,10.0,1.6,124.1,124.1
manguge01,165.0,71.0,22.25,0.08,22.33,0,0.0,3.0,9.0,1.0,0.0,25.0,25.0
mangupe01,157.0,70.0,20.33,5.08,25.42,0,0.242,2.429,82.143,7.0,1.857,138.86,138.86
maniocl01,175.0,71.0,23.58,14.33,37.92,0,0.218,2.933,88.0,15.0,17.133,76.33,76.33
mankoph01,180.0,72.0,23.58,5.92,29.5,0,0.264,3.429,22.714,7.0,64.571,105.57,105.57
manloch01,165.0,69.0,21.58,0.08,21.67,0,0.0,1.0,4.25,4.0,1.25,1.75,1.75
mannfr01,178.0,70.0,24.08,5.42,29.5,0,0.262,12.571,70.5,14.0,11.357,162.64,162.64
manniji01,157.0,67.0,22.33,5.42,27.75,0,0.215,8.2,40.6,15.0,23.6,92.27,92.27
manniri01,180.0,73.0,20.67,12.42,33.08,1,0.257,4.143,273.643,14.0,5.071,374.86,374.86
manniti01,170.0,70.0,28.42,3.17,31.58,0,0.189,17.286,72.0,7.0,83.429,104.29,104.29
mannjo01,160.0,71.0,30.17,0.08,30.25,0,0.0,0.0,1.0,1.0,2.0,6.0,6.0
mannke01,215.0,75.0,22.08,1.08,23.17,0,0.0,0.0,44.0,2.0,4.0,26.0,26.0
mannle01,172.0,69.0,20.42,15.42,35.83,0,0.283,5.105,137.368,19.0,9.105,248.16,248.16
mannodo01,190.0,73.0,25.33,0.83,26.17,0,0.0,0.0,4.5,4.0,0.0,9.25,9.25
manrifr01,175.0,73.0,19.75,9.75,29.5,0,0.254,2.524,34.714,21.0,52.571,63.67,63.67
mansemi01,175.0,71.0,21.33,5.42,26.75,0,0.239,20.429,112.143,7.0,8.714,210.0,210.0
mantife01,160.0,72.0,21.92,10.33,32.25,0,0.261,2.5,34.421,38.0,36.605,71.24,71.24
mantlmi01,195.0,71.0,19.5,17.42,36.92,15,0.298,4.652,292.783,23.0,12.609,352.26,352.26
mantoje01,210.0,75.0,25.83,9.83,35.67,0,0.23,0.719,17.219,32.0,9.438,22.28,22.28
manuech01,195.0,76.0,25.25,6.42,31.67,0,0.198,0.75,25.75,4.0,1.5,96.0,96.0
manueje01,165.0,72.0,21.75,6.67,28.42,0,0.157,1.333,10.444,9.0,15.556,13.44,13.44
manusfr01,175.0,70.0,24.92,0.17,25.08,0,0.0,3.0,14.0,2.0,14.5,38.5,38.5
manushe01,200.0,73.0,21.75,16.08,37.83,5,0.33,4.368,202.211,19.0,5.526,402.21,402.21
manwaki01,185.0,71.0,22.17,12.08,34.25,1,0.246,3.571,353.286,14.0,34.929,213.0,213.0
manzeto01,200.0,74.0,26.42,1.08,27.5,0,0.224,4.5,61.0,2.0,105.0,131.5,131.5
mapescl01,205.0,75.0,26.08,4.42,30.5,0,0.242,3.833,112.5,6.0,5.5,198.83,198.83
mapleho01,175.0,67.0,28.83,0.33,29.17,0,0.0,0.0,34.0,1.0,5.0,41.0,41.0
mappege01,200.0,68.0,19.75,1.08,20.83,0,0.0,2.0,8.5,4.0,4.25,8.25,8.25
maranra01,155.0,65.0,20.83,23.0,43.83,7,0.258,24.517,221.138,29.0,309.207,347.52,347.52
margoma01,180.0,71.0,22.0,4.0,26.0,0,0.248,2.0,209.75,4.0,2.5,349.75,349.75
marioma01,170.0,74.0,23.33,13.25,36.58,12,0.263,19.385,229.769,13.0,371.462,423.0,423.0
