playerID,birthYear,weight,height,startingAge,awards,hasntBatted,doublePlays,InnOuts,ERA,stikeOutAVG,errorAVG,assistAVG,DoublePlayAVG,BattersAVG,WinsAVG
bakelje01,1864.0,170.0,68.0,19.08,0,0.0,16.0,229.0,3.66,3.378,0.374,1.898,0.081,39.818,0.384
bakerki01,1869.0,160.0,69.0,20.92,0,0.0,3.0,62.0,6.283,2.79,0.364,2.426,0.073,43.399,0.218
bakersc02,1981.0,215.0,76.0,23.67,0,0.0,6.0,193.0,4.26,7.092,0.034,0.583,0.051,37.516,0.558
bakerst01,1956.0,185.0,72.0,21.75,0,1.0,1.0,84.0,5.127,4.975,0.076,0.873,0.038,40.937,0.266
baldsja01,1936.0,175.0,73.0,24.5,0,0.0,6.0,457.0,3.695,7.095,0.179,1.739,0.077,39.196,0.614
baldwda01,1938.0,200.0,74.0,28.5,0,0.0,1.0,176.0,3.085,6.57,0.0,1.963,0.04,37.536,0.24
baldwja01,1971.0,210.0,75.0,23.75,0,0.0,9.0,266.0,5.015,5.743,0.116,1.102,0.061,39.493,0.538
baldwla01,1859.0,160.0,71.0,25.42,0,0.0,10.0,138.0,2.85,5.15,0.204,1.991,0.088,37.345,0.646
baldwma01,1863.0,190.0,72.0,23.58,0,0.0,11.0,356.0,3.372,4.332,0.257,1.757,0.035,40.049,0.495
baldwri01,1953.0,180.0,75.0,21.83,0,0.0,5.0,105.0,3.597,4.237,0.099,1.675,0.246,38.48,0.197
balejo01,1974.0,210.0,76.0,25.33,0,0.0,3.0,109.0,4.664,7.67,0.052,1.607,0.155,39.645,0.155
balesco01,1986.0,190.0,76.0,22.08,0,0.0,1.0,88.0,5.472,7.042,0.179,0.404,0.045,40.41,0.359
balfogr01,1977.0,200.0,74.0,23.58,0,1.0,3.0,534.0,3.485,9.523,0.017,0.75,0.05,37.373,0.5
ballaje01,1963.0,195.0,75.0,23.75,0,0.0,16.0,197.0,4.713,2.84,0.058,1.49,0.186,39.069,0.477
balleja01,1960.0,215.0,78.0,21.92,0,1.0,0.0,94.0,5.239,6.736,0.058,0.864,0.0,40.874,0.23
balsato01,1937.0,185.0,74.0,24.42,0,0.0,2.0,18.0,6.443,8.284,0.307,1.841,0.614,42.955,0.0
bandaan01,1993.0,225.0,74.0,23.92,0,1.0,0.0,14.0,5.278,7.511,0.0,0.812,0.0,38.368,0.609
baneed01,1952.0,160.0,69.0,21.33,0,1.0,1.0,44.0,4.661,4.286,0.321,1.071,0.054,40.339,0.375
baneydi01,1946.0,185.0,72.0,22.67,0,0.0,1.0,42.0,4.284,3.786,0.1,0.299,0.1,38.956,0.399
bankhsc01,1963.0,175.0,70.0,22.83,0,0.0,4.0,267.0,4.175,6.133,0.04,0.659,0.04,38.098,0.569
banksbi01,1874.0,150.0,71.0,21.58,0,0.0,0.0,5.0,8.1,3.0,0.0,1.5,0.0,46.2,0.3
banksjo01,1982.0,215.0,75.0,25.17,0,0.0,1.0,27.0,5.656,4.148,0.0,1.735,0.075,40.047,0.302
bankswi01,1969.0,190.0,73.0,22.42,0,0.0,3.0,181.0,4.748,6.311,0.147,0.958,0.044,40.065,0.487
bannibr01,1981.0,202.0,74.0,25.17,0,0.0,6.0,117.0,5.084,5.179,0.04,1.295,0.081,39.3,0.499
bannifl01,1955.0,190.0,73.0,21.83,0,0.0,12.0,431.0,4.063,6.494,0.038,0.995,0.045,38.393,0.505
banuema01,1991.0,215.0,70.0,24.33,0,1.0,1.0,23.0,6.312,7.364,0.234,0.351,0.117,41.61,0.468
barbajo01,1992.0,231.0,73.0,23.75,0,1.0,0.0,44.0,6.145,7.448,0.186,0.745,0.0,41.524,0.186
barbebr02,1973.0,175.0,73.0,22.42,0,0.0,0.0,26.0,6.774,5.71,0.0,0.677,0.0,41.129,0.484
barbefr01,1882.0,175.0,70.0,25.58,0,1.0,0.0,4.0,6.231,0.519,0.0,2.596,0.0,41.538,0.519
barbest01,1938.0,195.0,72.0,22.17,0,0.0,31.0,466.0,3.363,5.893,0.171,1.675,0.14,38.679,0.545
barbest02,1948.0,190.0,73.0,22.08,0,1.0,0.0,22.0,5.077,4.154,0.0,0.923,0.0,41.769,0.231
barcelo01,1977.0,230.0,76.0,22.92,0,1.0,1.0,43.0,4.5,5.727,0.0,0.818,0.136,38.318,0.682
barclcu01,1931.0,210.0,75.0,25.67,0,0.0,4.0,44.0,3.477,3.296,0.135,2.258,0.181,38.604,0.452
bardda01,1985.0,197.0,76.0,23.92,0,1.0,5.0,211.0,3.672,8.813,0.175,0.804,0.175,37.702,0.35
bardlu01,1990.0,200.0,75.0,27.33,0,1.0,1.0,40.0,4.896,7.863,0.0,0.445,0.148,37.385,0.445
barera01,1949.0,185.0,74.0,23.25,0,0.0,8.0,88.0,4.791,3.838,0.079,1.879,0.212,39.494,0.424
barfijo01,1964.0,195.0,73.0,24.92,0,1.0,1.0,65.0,4.715,3.423,0.194,1.292,0.065,38.175,0.517
bargagr01,1959.0,185.0,74.0,24.5,0,0.0,0.0,33.0,6.343,3.741,0.163,1.627,0.0,41.639,0.325
bargecy01,1885.0,160.0,72.0,21.25,0,0.0,2.0,38.0,3.561,2.74,0.018,0.812,0.018,36.723,0.424
barkele01,1955.0,225.0,77.0,21.17,0,0.0,12.0,248.0,4.345,6.629,0.088,1.203,0.082,38.579,0.503
barklje01,1959.0,185.0,75.0,24.83,0,1.0,0.0,24.0,5.4,6.8,0.2,1.2,0.0,38.6,0.0
barlomi01,1948.0,210.0,78.0,27.17,0,1.0,2.0,133.0,4.634,3.503,0.146,1.569,0.073,39.953,0.365
barlosc01,1992.0,215.0,75.0,25.33,0,1.0,0.0,67.0,4.113,11.285,0.105,0.844,0.0,39.551,0.422
barnebr01,1967.0,170.0,69.0,23.5,0,0.0,2.0,116.0,3.943,6.091,0.089,1.528,0.044,38.85,0.31
barneda02,1989.0,215.0,73.0,26.83,0,1.0,0.0,119.0,4.326,8.503,0.075,0.448,0.0,38.337,0.448
barnefr02,1926.0,170.0,72.0,31.08,0,0.0,0.0,15.0,5.891,7.364,0.245,0.736,0.0,45.164,0.245
barneja01,1990.0,231.0,74.0,26.17,0,1.0,1.0,182.0,4.25,9.25,0.35,1.1,0.05,39.35,0.2
barnema01,1990.0,208.0,76.0,24.25,0,1.0,0.0,301.0,4.066,11.653,0.029,0.601,0.0,38.997,0.716
barneri01,1959.0,186.0,76.0,23.0,0,1.0,1.0,10.0,5.651,2.512,0.0,1.57,0.314,43.326,0.314
barnesc01,1987.0,200.0,76.0,24.67,0,1.0,0.0,22.0,5.205,8.458,0.0,1.952,0.0,39.036,0.0
barneto01,1983.0,190.0,73.0,32.42,0,1.0,0.0,127.0,3.53,8.174,0.0,0.619,0.0,37.589,0.681
barojsa01,1957.0,160.0,69.0,24.83,0,1.0,4.0,179.0,3.946,4.085,0.046,1.8,0.092,38.469,0.415
barraky01,1990.0,229.0,75.0,25.25,0,1.0,1.0,270.0,3.531,11.378,0.143,0.927,0.036,39.198,0.571
barrbo01,1856.0,192.0,73.0,26.5,0,0.0,9.0,187.0,3.848,3.984,0.495,1.87,0.061,40.07,0.332
barreaa01,1988.0,230.0,75.0,26.17,0,1.0,1.0,93.0,3.857,10.576,0.373,0.871,0.124,38.945,0.747
barreja01,1991.0,240.0,76.0,24.75,0,1.0,0.0,105.0,4.454,8.536,0.093,0.278,0.0,38.969,0.186
barrifr01,1953.0,155.0,71.0,21.17,0,1.0,7.0,129.0,4.149,4.049,0.113,1.228,0.088,38.695,0.476
barrija01,1996.0,210.0,73.0,21.75,0,1.0,1.0,45.0,4.585,7.344,0.0,0.467,0.042,38.292,0.594
barrji01,1948.0,205.0,75.0,23.42,0,0.0,22.0,454.0,3.556,3.229,0.113,1.691,0.096,37.528,0.44
barrst01,1951.0,200.0,76.0,23.08,0,1.0,2.0,24.0,5.163,3.442,0.43,1.829,0.215,41.522,0.323
barryed01,1882.0,185.0,75.0,22.83,0,0.0,0.0,12.0,3.532,3.873,0.228,1.823,0.0,37.595,0.114
barryke01,1978.0,235.0,74.0,27.83,0,1.0,0.0,20.0,6.831,7.482,0.0,2.277,0.0,41.964,0.325
bartlbi01,1885.0,190.0,71.0,18.67,0,0.0,2.0,19.0,3.044,3.176,0.265,2.515,0.265,36.529,0.0
bartocl01,1979.0,175.0,74.0,24.67,0,1.0,1.0,53.0,5.077,9.231,0.0,0.0,0.231,42.0,0.231
bartosh01,1963.0,195.0,75.0,29.25,0,1.0,2.0,73.0,4.708,4.015,0.138,1.8,0.277,38.215,0.554
bartsch01,1865.0,170.0,72.0,25.17,0,0.0,1.0,26.0,4.112,2.376,0.32,3.518,0.046,41.071,0.411
bashlty01,1993.0,195.0,72.0,25.17,0,1.0,0.0,48.0,5.333,7.5,0.167,0.167,0.0,39.667,0.0
bassan01,1987.0,200.0,74.0,23.58,0,0.0,6.0,191.0,4.379,6.348,0.052,1.192,0.155,38.22,0.181
bassbr01,1982.0,215.0,74.0,26.25,0,1.0,0.0,101.0,5.164,5.115,0.148,1.869,0.0,40.82,0.443
bassich01,1989.0,217.0,77.0,25.5,0,1.0,4.0,68.0,3.838,7.783,0.054,0.805,0.107,38.836,0.376
bassno01,1939.0,205.0,75.0,22.25,0,0.0,2.0,65.0,5.322,3.938,0.142,1.313,0.071,40.66,0.461
bastaan01,1985.0,202.0,71.0,23.75,0,1.0,1.0,419.0,4.008,10.763,0.115,0.389,0.023,38.45,0.618
batchri01,1967.0,195.0,73.0,26.42,0,1.0,0.0,43.0,5.031,5.534,0.168,0.671,0.0,39.745,0.839
batesfr01,1876.0,156.0,70.0,22.08,0,0.0,3.0,28.0,6.325,0.85,0.519,2.219,0.142,45.503,0.142
batismi01,1971.0,210.0,73.0,21.17,0,0.0,17.0,658.0,4.481,5.751,0.087,1.251,0.078,39.762,0.469
baueral01,1859.0,190.0,69.0,25.08,0,0.0,0.0,7.0,5.366,4.36,0.335,1.342,0.0,42.764,0.168
bauerri01,1977.0,215.0,78.0,24.67,0,1.0,8.0,187.0,4.514,5.252,0.057,1.164,0.227,38.669,0.312
bauertr01,1991.0,205.0,73.0,21.42,0,0.0,13.0,194.0,4.045,9.5,0.04,0.717,0.105,38.296,0.564
baumabu01,1987.0,198.0,71.0,28.58,0,1.0,0.0,38.0,5.576,10.272,0.0,0.293,0.0,40.793,0.88
baumafr01,1933.0,205.0,72.0,22.0,0,0.0,7.0,244.0,4.109,4.334,0.079,1.501,0.079,39.168,0.508
baumgro01,1955.0,180.0,73.0,23.25,0,0.0,6.0,90.0,3.997,4.034,0.036,1.544,0.109,38.756,0.4
bautaed01,1935.0,200.0,75.0,25.5,0,0.0,0.0,97.0,4.349,5.376,0.06,1.51,0.0,39.201,0.362
bautide01,1980.0,190.0,77.0,23.75,0,0.0,0.0,131.0,5.884,7.254,0.0,1.007,0.0,41.628,0.443
bautijo01,1964.0,177.0,73.0,23.75,0,0.0,6.0,312.0,4.62,4.305,0.066,1.024,0.079,38.393,0.42
baylijo01,1980.0,200.0,73.0,24.83,0,1.0,0.0,61.0,6.75,7.594,0.0,0.703,0.0,41.625,0.703
bazaryo01,1984.0,230.0,74.0,20.83,0,1.0,1.0,25.0,6.862,5.519,0.298,1.641,0.149,42.066,0.448
beachbr01,1986.0,220.0,74.0,24.0,0,0.0,3.0,48.0,3.363,9.141,0.0,0.979,0.098,37.088,0.457
beamer01,1867.0,185.0,72.0,28.17,0,0.0,0.0,10.0,11.311,1.095,0.365,1.459,0.0,47.432,0.0
beamoch01,1934.0,195.0,71.0,21.75,0,1.0,4.0,27.0,3.911,5.678,0.126,2.523,0.505,38.734,0.379
beamtj01,1980.0,215.0,79.0,25.83,0,1.0,1.0,52.0,5.372,5.089,0.141,0.707,0.141,40.147,0.565
beardda01,1959.0,190.0,77.0,20.75,0,1.0,1.0,172.0,4.701,6.04,0.098,1.045,0.033,39.765,0.62
beardmi01,1950.0,185.0,73.0,24.25,0,0.0,2.0,74.0,3.737,3.28,0.076,1.907,0.153,40.119,0.305
beardra01,1929.0,200.0,77.0,25.33,0,0.0,1.0,13.0,3.724,2.638,0.155,1.241,0.155,40.345,0.0
bearega01,1952.0,205.0,76.0,24.08,0,1.0,1.0,23.0,5.147,5.779,0.09,1.806,0.09,40.274,0.452
bearnla01,1941.0,203.0,74.0,21.58,0,0.0,3.0,173.0,4.128,3.459,0.139,2.566,0.084,39.914,0.363
beaslch01,1962.0,190.0,74.0,29.08,0,1.0,1.0,22.0,3.375,4.725,0.0,1.35,0.338,38.138,0.0
beatied01,1866.0,162.0,69.0,21.0,0,0.0,8.0,114.0,3.682,3.187,0.2,1.779,0.076,40.11,0.457
beatope01,1986.0,230.0,78.0,24.5,0,1.0,2.0,85.0,4.309,5.745,0.0,1.532,0.191,38.394,0.383
beattji01,1954.0,210.0,77.0,23.75,0,1.0,15.0,203.0,4.168,5.171,0.071,1.418,0.118,38.831,0.407
beavabl01,1989.0,255.0,79.0,22.5,0,1.0,3.0,54.0,4.608,4.208,0.031,1.044,0.092,37.874,0.491
becanbu01,1859.0,165.0,70.0,25.17,0,0.0,0.0,12.0,5.934,1.484,0.297,2.077,0.0,41.341,0.297
bechtge01,1848.0,165.0,71.0,22.67,0,0.0,7.0,226.0,3.185,0.37,3.63,2.519,0.259,44.333,0.259
beckch01,1985.0,250.0,76.0,26.67,0,1.0,0.0,17.0,5.5,6.0,0.5,1.0,0.0,40.0,0.0
beckch02,1990.0,230.0,75.0,24.67,0,1.0,0.0,103.0,5.885,5.954,0.138,0.9,0.0,41.262,0.277
beckebo01,1875.0,148.0,67.0,22.08,0,0.0,0.0,6.0,6.517,3.103,0.31,1.552,0.0,41.586,0.0
beckejo02,1980.0,230.0,77.0,21.33,3,0.0,12.0,335.0,3.879,8.342,0.083,0.97,0.053,37.646,0.606
beckfr01,1858.0,141.0,69.0,25.5,0,0.0,0.0,9.0,6.618,4.765,0.265,1.853,0.0,44.471,0.0
beckro01,1968.0,215.0,73.0,22.75,1,0.0,7.0,704.0,3.305,7.547,0.047,1.125,0.082,37.148,0.445
beckwjo01,1955.0,200.0,75.0,24.5,0,0.0,3.0,229.0,3.54,6.803,0.128,1.088,0.064,38.879,0.384
bedarer01,1979.0,195.0,73.0,23.08,0,0.0,9.0,241.0,3.99,8.602,0.041,0.815,0.062,38.784,0.49
bedroca01,1991.0,225.0,73.0,22.67,0,1.0,0.0,274.0,3.764,9.548,0.068,0.787,0.0,38.669,0.582
bedrost01,1957.0,200.0,75.0,23.67,3,0.0,11.0,732.0,3.378,6.96,0.076,0.922,0.083,38.116,0.574
beebefr01,1879.0,190.0,73.0,26.33,0,0.0,13.0,173.0,2.865,4.408,0.188,2.26,0.09,37.361,0.431
beechma01,1972.0,190.0,74.0,24.58,0,0.0,5.0,53.0,5.369,8.115,0.0,1.068,0.153,40.119,0.244
beechro01,1884.0,180.0,74.0,23.33,0,0.0,0.0,4.0,4.119,2.288,0.458,2.746,0.0,42.102,0.0
beedety01,1993.0,216.0,74.0,24.92,0,0.0,3.0,26.0,5.27,8.807,0.072,0.866,0.217,40.644,0.361
beeksja01,1993.0,200.0,71.0,24.92,0,1.0,4.0,47.0,4.703,7.606,0.0,1.161,0.232,39.89,0.639
beeleda01,1989.0,225.0,77.0,25.0,0,0.0,0.0,5.0,6.052,6.052,0.0,2.328,0.0,42.828,0.0
beenean01,1956.0,205.0,75.0,26.92,0,1.0,1.0,6.0,10.452,4.79,0.0,1.742,0.435,44.419,0.0
beenefr01,1942.0,155.0,69.0,25.83,0,1.0,3.0,112.0,3.625,4.875,0.031,1.469,0.094,38.094,0.375
begleed01,1863.0,173.0,68.0,20.58,0,0.0,2.0,52.0,4.394,3.496,0.354,1.63,0.047,41.339,0.378
behenri01,1960.0,170.0,74.0,23.08,0,0.0,1.0,26.0,6.119,3.496,0.0,0.874,0.097,40.403,0.291
beimejo01,1977.0,205.0,75.0,24.0,0,0.0,12.0,676.0,4.063,5.016,0.146,1.893,0.159,39.137,0.384
beirnke01,1974.0,210.0,76.0,26.33,0,0.0,0.0,46.0,6.093,6.619,0.105,1.051,0.0,40.658,0.315
belchti01,1961.0,210.0,75.0,25.92,0,0.0,31.0,394.0,4.163,5.597,0.07,0.917,0.114,38.4,0.538
belinbo01,1936.0,191.0,74.0,25.33,0,0.0,6.0,146.0,4.099,6.439,0.149,1.312,0.081,39.485,0.379
belinst01,1966.0,185.0,75.0,23.08,0,0.0,4.0,585.0,4.15,8.168,0.039,0.683,0.053,38.32,0.538
belisma01,1980.0,230.0,75.0,23.25,0,0.0,8.0,693.0,4.322,6.891,0.078,1.056,0.078,38.649,0.504
belisro01,1982.0,240.0,75.0,26.33,0,1.0,1.0,341.0,3.846,7.241,0.106,1.459,0.027,38.352,0.637
belivje01,1987.0,190.0,73.0,25.5,0,1.0,0.0,86.0,5.372,9.092,0.0,0.964,0.0,41.464,0.276
bellaan01,1991.0,190.0,73.0,23.75,0,1.0,1.0,17.0,2.314,6.943,0.386,0.771,0.386,36.643,1.157
bellch02,1989.0,200.0,75.0,28.25,0,1.0,1.0,31.0,7.105,8.268,0.0,1.163,0.129,42.502,0.0
beller01,1963.0,178.0,72.0,21.92,0,1.0,2.0,68.0,5.178,5.83,0.0,0.882,0.077,39.426,0.575
bellga01,1936.0,196.0,73.0,21.58,0,0.0,30.0,519.0,3.685,6.155,0.071,1.242,0.134,38.238,0.54
bellge01,1874.0,195.0,72.0,32.42,0,0.0,5.0,141.0,2.851,3.116,0.124,2.461,0.041,35.594,0.356
bellhe01,1977.0,235.0,75.0,26.92,3,1.0,9.0,590.0,3.493,9.119,0.014,1.188,0.129,37.723,0.544
bellje01,1947.0,190.0,76.0,23.92,0,0.0,3.0,69.0,3.276,2.83,0.095,1.622,0.095,37.717,0.541
bellro01,1977.0,225.0,77.0,23.25,0,0.0,3.0,151.0,5.707,5.523,0.079,0.892,0.039,40.172,0.446
belltr01,1986.0,205.0,74.0,22.83,0,1.0,1.0,54.0,5.57,5.88,0.077,0.619,0.077,41.622,0.309
belowdu01,1985.0,210.0,75.0,25.67,0,1.0,0.0,43.0,4.269,5.192,0.0,1.154,0.0,38.192,0.231
beltrfr01,1979.0,255.0,78.0,22.58,0,0.0,2.0,67.0,5.691,8.233,0.121,1.09,0.242,41.408,0.363
beltrri01,1969.0,185.0,71.0,27.58,0,0.0,1.0,78.0,4.401,8.972,0.085,1.524,0.085,39.611,0.169
bendech01,1884.0,185.0,74.0,18.92,3,0.0,12.0,263.0,2.455,5.104,0.137,1.521,0.036,35.582,0.632
benesal01,1972.0,215.0,77.0,23.67,0,0.0,8.0,115.0,4.591,7.306,0.055,0.729,0.146,39.225,0.528
benesan01,1967.0,235.0,78.0,22.0,0,0.0,17.0,403.0,3.973,7.185,0.036,0.866,0.061,38.24,0.557
benitar01,1972.0,180.0,76.0,21.67,2,1.0,1.0,762.0,3.131,10.929,0.081,0.462,0.012,37.583,0.462
bennede01,1939.0,192.0,75.0,22.58,0,0.0,6.0,182.0,3.692,5.965,0.094,1.439,0.063,38.19,0.448
benneer01,1968.0,205.0,74.0,26.67,0,1.0,0.0,25.0,7.807,4.229,0.0,1.627,0.0,42.614,0.651
benneje01,1980.0,200.0,75.0,23.83,0,0.0,1.0,179.0,4.296,6.07,0.158,1.064,0.039,40.401,0.315
bennejo02,1970.0,160.0,73.0,28.5,0,1.0,0.0,7.0,8.526,6.158,0.0,1.421,0.0,44.526,0.947
bennesh01,1972.0,200.0,77.0,25.33,0,1.0,1.0,83.0,5.873,5.085,0.0,1.074,0.072,41.109,0.358
benoijo01,1977.0,250.0,76.0,24.08,0,1.0,5.0,764.0,3.832,8.91,0.034,0.783,0.042,37.881,0.488
bensokr01,1974.0,190.0,76.0,24.42,0,0.0,16.0,206.0,4.422,5.833,0.072,1.136,0.116,38.933,0.507
bentoru01,1890.0,190.0,73.0,20.0,0,0.0,1.0,12.0,3.085,3.396,0.0,0.046,0.004,37.679,0.536
bentzch01,1980.0,215.0,74.0,23.92,0,0.0,0.0,40.0,7.584,5.461,0.0,1.517,0.0,42.472,0.0
bereja01,1971.0,185.0,75.0,22.0,0,0.0,8.0,211.0,5.136,7.453,0.089,0.94,0.065,40.399,0.575
berenbr01,1954.0,205.0,75.0,25.92,0,0.0,7.0,142.0,4.03,6.989,0.046,1.405,0.081,39.251,0.507
berenju01,1954.0,186.0,71.0,23.75,0,0.0,5.0,490.0,3.898,7.28,0.082,0.791,0.037,38.596,0.5
bergebr02,1985.0,210.0,74.0,23.58,0,0.0,5.0,102.0,4.606,4.776,0.064,1.358,0.106,38.993,0.403
bergehe01,1882.0,188.0,69.0,25.33,0,0.0,3.0,90.0,2.599,5.063,0.18,2.494,0.045,34.693,0.481
bergetr01,1993.0,215.0,73.0,25.42,0,1.0,0.0,21.0,5.492,8.237,0.0,0.458,0.0,38.898,0.915
bergju01,1984.0,225.0,75.0,25.17,0,1.0,0.0,60.0,4.078,3.797,0.0,1.266,0.0,40.078,0.0
bergmch01,1988.0,195.0,73.0,26.08,0,0.0,3.0,71.0,5.592,5.425,0.0,1.127,0.125,39.269,0.459
bergmja01,1981.0,220.0,75.0,23.92,0,0.0,4.0,155.0,5.035,6.906,0.092,0.67,0.092,39.403,0.277
bergmse01,1970.0,205.0,76.0,23.25,0,0.0,4.0,196.0,5.278,5.458,0.096,1.163,0.048,40.29,0.468
berkeja01,1983.0,210.0,72.0,25.5,0,1.0,4.0,110.0,5.357,5.899,0.072,1.122,0.145,41.26,0.362
bernadw01,1952.0,170.0,74.0,26.08,0,0.0,3.0,115.0,4.142,4.705,0.0,1.176,0.153,40.04,0.205
bernead01,1976.0,205.0,76.0,23.75,0,1.0,5.0,150.0,5.912,5.912,0.048,1.077,0.12,40.117,0.263
bernhbi01,1871.0,205.0,73.0,28.08,0,0.0,19.0,232.0,3.039,2.737,0.171,2.818,0.095,36.849,0.583
berrijo01,1994.0,205.0,72.0,21.92,0,0.0,4.0,104.0,4.208,8.824,0.06,0.98,0.06,38.253,0.649
bertafr01,1944.0,177.0,71.0,20.33,0,0.0,4.0,99.0,3.835,6.102,0.131,1.22,0.087,39.617,0.414
bertomi01,1970.0,185.0,73.0,25.5,0,1.0,0.0,28.0,7.63,7.435,0.0,1.174,0.0,45.587,0.587
beruman01,1971.0,210.0,74.0,24.0,0,1.0,0.0,40.0,5.664,8.685,0.189,0.189,0.0,42.105,0.378
bessedo01,1931.0,175.0,72.0,24.33,0,0.0,3.0,108.0,3.327,5.033,0.043,1.237,0.128,37.962,0.597
bestka01,1959.0,190.0,76.0,24.42,0,1.0,0.0,61.0,4.04,7.193,0.099,0.69,0.0,40.5,0.493
betande01,1988.0,265.0,80.0,23.5,0,1.0,1.0,358.0,2.358,14.644,0.189,0.755,0.024,36.527,0.495
betanra01,1975.0,215.0,74.0,28.25,0,1.0,1.0,680.0,3.36,9.503,0.013,0.446,0.013,36.582,0.499
bethkji01,1946.0,185.0,75.0,18.42,0,1.0,2.0,25.0,4.275,4.275,0.0,2.7,0.45,41.4,0.45
bettich01,1989.0,201.0,72.0,24.33,0,0.0,5.0,164.0,5.124,6.458,0.06,1.603,0.075,39.796,0.464
beverja01,1973.0,220.0,77.0,28.67,0,1.0,0.0,7.0,8.695,7.322,0.0,0.0,0.0,43.475,0.0
bevilbr01,1971.0,190.0,75.0,24.75,0,1.0,0.0,60.0,6.282,8.955,0.0,0.267,0.0,41.436,0.668
biagijo01,1990.0,235.0,77.0,25.92,0,1.0,0.0,217.0,4.861,7.556,0.194,1.0,0.0,39.472,0.389
bibbyji01,1944.0,235.0,77.0,27.92,1,0.0,16.0,340.0,3.756,5.637,0.104,1.128,0.084,38.191,0.58
bibenau01,1985.0,210.0,73.0,32.08,0,1.0,1.0,37.0,5.274,5.589,0.0,1.023,0.079,39.516,0.551
bickfve01,1920.0,180.0,72.0,27.67,0,0.0,0.0,1.0,3.713,3.763,0.0,0.008,0.0,38.807,0.552
biddlje01,1991.0,220.0,77.0,26.5,0,0.0,0.0,90.0,4.713,9.131,0.491,0.491,0.0,41.04,0.589
biddlro01,1976.0,230.0,75.0,24.25,0,1.0,0.0,198.0,5.467,6.203,0.048,0.927,0.0,40.619,0.475
biebesh01,1995.0,200.0,75.0,23.0,0,0.0,1.0,54.0,3.72,10.313,0.0,0.52,0.027,36.766,0.711
bielemi01,1959.0,195.0,75.0,25.17,0,0.0,9.0,347.0,4.182,5.725,0.066,1.272,0.066,38.961,0.512
bierbni01,1978.0,215.0,77.0,23.08,0,0.0,2.0,38.0,6.657,6.968,0.0,1.244,0.124,43.113,0.373
bierdra01,1984.0,190.0,76.0,24.08,0,1.0,0.0,29.0,4.909,6.136,0.0,0.736,0.0,43.691,0.0
billich01,1984.0,240.0,73.0,21.92,0,0.0,9.0,226.0,3.719,7.81,0.082,1.084,0.067,38.618,0.616
billiha01,1883.0,190.0,72.0,24.67,0,0.0,0.0,6.0,3.947,3.263,0.053,0.105,0.0,32.053,0.421
billija01,1943.0,195.0,76.0,25.17,0,0.0,21.0,476.0,3.829,4.604,0.069,1.388,0.085,38.277,0.585
birddo01,1950.0,180.0,76.0,23.08,0,0.0,11.0,432.0,3.99,5.043,0.037,0.92,0.082,37.849,0.541
birkbmi01,1961.0,190.0,73.0,25.42,0,0.0,3.0,54.0,4.861,4.961,0.233,1.498,0.1,39.818,0.4
birkiku01,1980.0,188.0,74.0,25.75,0,1.0,2.0,60.0,5.854,7.646,0.0,1.553,0.239,40.978,0.717
birreba01,1929.0,195.0,72.0,25.92,0,0.0,1.0,56.0,4.362,3.384,0.0,0.677,0.075,38.958,0.301
birtsti01,1960.0,240.0,79.0,24.67,0,0.0,1.0,138.0,4.08,6.326,0.11,0.986,0.027,39.761,0.383
bishobi01,1864.0,187.0,68.0,21.75,0,0.0,0.0,7.0,9.957,1.723,0.957,1.532,0.0,49.979,0.0
bishoch01,1924.0,195.0,74.0,28.58,0,0.0,0.0,24.0,5.327,3.704,0.0,0.306,0.0,40.745,0.306
bitkejo01,1964.0,175.0,73.0,26.42,0,1.0,1.0,15.0,4.725,8.1,0.0,1.012,0.338,39.825,0.338
bittije01,1962.0,175.0,70.0,24.42,0,0.0,0.0,33.0,4.77,5.057,0.0,0.954,0.0,39.403,0.382
blachty01,1990.0,215.0,73.0,25.92,0,0.0,3.0,92.0,4.992,4.909,0.055,1.324,0.083,38.749,0.441
blackbo01,1862.0,155.0,65.0,21.67,0,0.0,4.0,42.0,3.22,6.805,1.463,3.659,0.293,38.561,0.293
blackbu01,1932.0,197.0,75.0,20.17,0,0.0,0.0,8.0,4.219,3.938,0.281,1.406,0.0,42.188,0.562
blackbu02,1957.0,180.0,74.0,24.25,0,0.0,25.0,398.0,3.84,4.554,0.057,1.56,0.11,37.813,0.53
blackew01,1922.0,195.0,78.0,19.5,3,0.0,0.0,2.0,3.298,5.716,0.0,0.0,0.0,37.989,0.559
blackjo02,1924.0,220.0,74.0,28.25,1,0.0,3.0,82.0,3.913,4.826,0.065,0.63,0.065,37.761,0.652
blackni01,1982.0,240.0,76.0,25.58,0,0.0,14.0,145.0,4.848,4.265,0.055,1.253,0.154,39.324,0.473
blackpa01,1993.0,196.0,73.0,23.58,0,1.0,0.0,20.0,5.178,4.531,0.0,1.11,0.0,38.281,0.462
blackra01,1990.0,230.0,75.0,28.08,0,1.0,0.0,43.0,5.72,11.669,0.0,1.144,0.0,37.754,0.458
blackro01,1935.0,160.0,72.0,23.0,0,0.0,3.0,64.0,3.5,4.167,0.25,1.583,0.25,39.75,0.25
blacktr01,1982.0,190.0,75.0,21.67,0,0.0,1.0,82.0,5.232,6.166,0.047,1.401,0.047,38.725,0.42
blackvi01,1988.0,210.0,76.0,25.17,0,1.0,2.0,59.0,2.961,8.187,0.348,0.871,0.348,39.019,0.871
